NO    : OWNER      SIZE         NAME
971   : dadi       4            /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
972   : dadi       125          /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
973   : dadi       6            /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/click-8.1.7.dist-info/top_level.txt
974   : dadi       493          /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
975   : dadi       5            /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
976   : dadi       39           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
977   : dadi       161          /home/dadi/Desktop/empty 1.txt
978   : dadi       4            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pillow-11.1.0.dist-info/top_level.txt
979   : dadi       53           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pygments-2.19.1.dist-info/entry_points.txt
980   : dadi       8            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/aiohttp-3.11.16.dist-info/top_level.txt
981   : dadi       588          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/aiohttp-3.11.16.dist-info/licenses/LICENSE.txt
982   : dadi       47755        /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/numpy-2.2.4.dist-info/LICENSE.txt
983   : dadi       172          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/numpy-2.2.4.dist-info/entry_points.txt
984   : dadi       1093         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
985   : dadi       1475         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
986   : dadi       10           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/aiosignal-1.3.2.dist-info/top_level.txt
987   : dadi       58           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
988   : dadi       5            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
989   : dadi       19           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
990   : dadi       65           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
991   : dadi       9            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
992   : dadi       44           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
993   : dadi       9            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
994   : dadi       1066         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/LICENSE.txt
995   : dadi       19           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/top_level.txt
996   : dadi       10           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/multidict-6.3.1.dist-info/top_level.txt
997   : dadi       11           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
998   : dadi       8            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
999   : dadi       57           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/typer-0.15.2.dist-info/entry_points.txt
1000  : dadi       967          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
1001  : dadi       1018         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
1002  : dadi       3405         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/numpy/ma/API_CHANGES.txt
1003  : dadi       50           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/together-1.5.4.dist-info/entry_points.txt
1004  : dadi       1093         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1005  : dadi       10388        /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1006  : dadi       4            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1007  : dadi       125          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1008  : dadi       12           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
1009  : dadi       110423       /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/LICENSE.txt
1010  : dadi       3032         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/NOTICE.txt
1011  : dadi       18           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/top_level.txt
1012  : dadi       10           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/propcache-0.3.1.dist-info/top_level.txt
1013  : dadi       855          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
1014  : dadi       837          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
1015  : dadi       493          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/pip/_vendor/vendor.txt
1016  : dadi       5            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
1017  : dadi       39           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
1018  : dadi       4            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pillow-11.1.0.dist-info/top_level.txt
1019  : dadi       53           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pygments-2.19.1.dist-info/entry_points.txt
1020  : dadi       8            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/aiohttp-3.11.16.dist-info/top_level.txt
1021  : dadi       588          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/aiohttp-3.11.16.dist-info/licenses/LICENSE.txt
1022  : dadi       47755        /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/numpy-2.2.4.dist-info/LICENSE.txt
1023  : dadi       172          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/numpy-2.2.4.dist-info/entry_points.txt
1024  : dadi       1093         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
1025  : dadi       1475         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
1026  : dadi       10           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/aiosignal-1.3.2.dist-info/top_level.txt
1027  : dadi       58           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
1028  : dadi       5            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
1029  : dadi       19           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
1030  : dadi       65           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
1031  : dadi       9            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
1032  : dadi       44           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
1033  : dadi       9            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
1034  : dadi       1066         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/LICENSE.txt
1035  : dadi       19           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/top_level.txt
1036  : dadi       10           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/multidict-6.3.1.dist-info/top_level.txt
1037  : dadi       11           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
1038  : dadi       8            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
1039  : dadi       57           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/typer-0.15.2.dist-info/entry_points.txt
1040  : dadi       967          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
1041  : dadi       1018         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
1042  : dadi       3405         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/numpy/ma/API_CHANGES.txt
1043  : dadi       50           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/together-1.5.4.dist-info/entry_points.txt
1044  : dadi       1093         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1045  : dadi       10388        /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1046  : dadi       4            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1047  : dadi       125          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1048  : dadi       12           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
1049  : dadi       110423       /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/LICENSE.txt
1050  : dadi       3032         /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/NOTICE.txt
1051  : dadi       18           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/top_level.txt
1052  : dadi       10           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/propcache-0.3.1.dist-info/top_level.txt
1053  : dadi       855          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
1054  : dadi       837          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
1055  : dadi       493          /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
1056  : dadi       5            /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
1057  : dadi       39           /home/dadi/Desktop/Query_Processor_Optimizer/a/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
1058  : dadi       2744         /home/dadi/Desktop/Query_Processor_Optimizer/text.txt
1059  : dadi       0            /home/dadi/Desktop/Query_Processor_Optimizer/code1/temp/input.txt
1060  : dadi       0            /home/dadi/Desktop/Query_Processor_Optimizer/code1/temp/output.txt
1061  : dadi       904          /home/dadi/Desktop/Autocomplete-API-Explorer/explore_1.txt
1062  : dadi       47931        /home/dadi/Desktop/Autocomplete-API-Explorer/names_v1.txt
1063  : dadi       28311        /home/dadi/Desktop/Autocomplete-API-Explorer/names_v2.txt
1064  : dadi       1093         /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
1065  : dadi       19           /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
1066  : dadi       65           /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
1067  : dadi       9            /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
1068  : dadi       8            /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
1069  : dadi       1093         /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1070  : dadi       10388        /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1071  : dadi       4            /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1072  : dadi       125          /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1073  : dadi       493          /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
1074  : dadi       1093         /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
1075  : dadi       19           /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
1076  : dadi       65           /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
1077  : dadi       9            /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
1078  : dadi       8            /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
1079  : dadi       1093         /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1080  : dadi       10388        /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1081  : dadi       4            /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1082  : dadi       125          /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1083  : dadi       493          /home/dadi/Desktop/Autocomplete-API-Explorer/venv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
1084  : dadi       1104         /home/dadi/Desktop/Autocomplete-API-Explorer/explore_2.txt
1085  : dadi       467          /home/dadi/Desktop/Autocomplete-API-Explorer/extract_names_1.txt
1086  : dadi       26444        /home/dadi/Desktop/Autocomplete-API-Explorer/names_v3.txt
1087  : dadi       168          /home/dadi/Desktop/empty.txt
1088  : dadi       1696         /home/dadi/Desktop/KASYAP/kasyap.txt
1089  : dadi       1978         /home/dadi/Desktop/empty 2.txt
1090  : dadi       16           /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/git_filter_repo-2.47.0.dist-info/top_level.txt
1091  : dadi       57           /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/git_filter_repo-2.47.0.dist-info/entry_points.txt
1092  : dadi       1093         /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1093  : dadi       10388        /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1094  : dadi       4            /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1095  : dadi       125          /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1096  : dadi       493          /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
1097  : dadi       16           /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/git_filter_repo-2.47.0.dist-info/top_level.txt
1098  : dadi       57           /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/git_filter_repo-2.47.0.dist-info/entry_points.txt
1099  : dadi       1093         /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1100  : dadi       10388        /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1101  : dadi       4            /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1102  : dadi       125          /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1103  : dadi       493          /home/dadi/Desktop/ElectricityForecasting_Japan/venv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
1104  : dadi       171225       /home/dadi/Desktop/ElectricityForecasting_Japan/output.txt
1105  : dadi       384          /home/dadi/Desktop/ElectricityForecasting_Japan/introduction.txt
1106  : dadi       7            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pynput-1.8.1.dist-info/top_level.txt
1107  : dadi       4            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/six-1.17.0.dist-info/top_level.txt
1108  : dadi       12           /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pygetwindow-0.0.9.dist-info/top_level.txt
1109  : dadi       7            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pyrect-0.2.0.dist-info/top_level.txt
1110  : dadi       1511         /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pyrect-0.2.0.dist-info/licenses/LICENSE.txt
1111  : dadi       268          /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pyrect-0.2.0.dist-info/licenses/AUTHORS.txt
1112  : dadi       7            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/psutil-7.0.0.dist-info/top_level.txt
1113  : dadi       9            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/watchdog-6.0.0.dist-info/top_level.txt
1114  : dadi       66           /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/watchdog-6.0.0.dist-info/entry_points.txt
1115  : dadi       1093         /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1116  : dadi       10388        /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1117  : dadi       4            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1118  : dadi       125          /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1119  : dadi       1099         /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/schedule-1.2.2.dist-info/LICENSE.txt
1120  : dadi       9            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/schedule-1.2.2.dist-info/top_level.txt
1121  : dadi       202296       /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/mysql_connector_python-9.2.0.dist-info/LICENSE.txt
1122  : dadi       23           /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/mysql_connector_python-9.2.0.dist-info/top_level.txt
1123  : dadi       493          /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/pip/_vendor/vendor.txt
1124  : dadi       5            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/python_xlib-0.33.dist-info/top_level.txt
1125  : dadi       6            /home/dadi/Desktop/laptop_monitor/env/lib/python3.12/site-packages/evdev-1.9.1.dist-info/top_level.txt
1126  : dadi       7            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pynput-1.8.1.dist-info/top_level.txt
1127  : dadi       4            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/six-1.17.0.dist-info/top_level.txt
1128  : dadi       12           /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pygetwindow-0.0.9.dist-info/top_level.txt
1129  : dadi       7            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pyrect-0.2.0.dist-info/top_level.txt
1130  : dadi       1511         /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pyrect-0.2.0.dist-info/licenses/LICENSE.txt
1131  : dadi       268          /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pyrect-0.2.0.dist-info/licenses/AUTHORS.txt
1132  : dadi       7            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/psutil-7.0.0.dist-info/top_level.txt
1133  : dadi       9            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/watchdog-6.0.0.dist-info/top_level.txt
1134  : dadi       66           /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/watchdog-6.0.0.dist-info/entry_points.txt
1135  : dadi       1093         /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
1136  : dadi       10388        /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
1137  : dadi       4            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
1138  : dadi       125          /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
1139  : dadi       1099         /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/schedule-1.2.2.dist-info/LICENSE.txt
1140  : dadi       9            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/schedule-1.2.2.dist-info/top_level.txt
1141  : dadi       202296       /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/mysql_connector_python-9.2.0.dist-info/LICENSE.txt
1142  : dadi       23           /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/mysql_connector_python-9.2.0.dist-info/top_level.txt
1143  : dadi       493          /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
1144  : dadi       5            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/python_xlib-0.33.dist-info/top_level.txt
1145  : dadi       6            /home/dadi/Desktop/laptop_monitor/env/lib64/python3.12/site-packages/evdev-1.9.1.dist-info/top_level.txt
+++1145 files match the extension
